,H,RBI,AVG,OBP,SLG,OPS,ISO,XBH+
3046,129,65,0.285,0.378,0.451,0.829,0.166,0.0595009596928982
3047,175,66,0.276,0.352,0.391,0.742,0.115,0.0859916782246879
3048,117,78,0.246,0.359,0.456,0.815,0.21,-0.0578947368421052
3049,126,70,0.268,0.338,0.451,0.789,0.183,-0.02868068833652
3050,144,55,0.251,0.364,0.351,0.715,0.099,0.0698689956331877
3051,162,118,0.274,0.33,0.512,0.842,0.238,0.107250755287009
3052,191,89,0.319,0.361,0.468,0.829,0.149,0.1044546850998463
3053,179,87,0.329,0.387,0.515,0.902,0.186,0.1400329489291598
3054,162,55,0.252,0.336,0.347,0.683,0.095,0.1275440976933514
3055,162,75,0.293,0.365,0.427,0.792,0.134,0.0977564102564102
3056,118,35,0.265,0.337,0.321,0.658,0.056,0.0336633663366336
3057,112,60,0.237,0.338,0.407,0.744,0.169,0.0833333333333333
3058,174,89,0.296,0.349,0.486,0.835,0.19,0.1076443057722308
3059,187,63,0.302,0.386,0.418,0.804,0.116,0.1065918653576437
3060,161,95,0.273,0.33,0.446,0.776,0.173,-0.0030721966205837
3061,143,67,0.294,0.35,0.421,0.771,0.127,0.1224862888482632
3062,141,54,0.294,0.328,0.432,0.76,0.138,0.1669941060903732
3063,99,51,0.223,0.376,0.381,0.756,0.158,-0.0966010733452593
3064,173,51,0.289,0.371,0.39,0.76,0.1,0.0795947901591895
3065,171,38,0.275,0.346,0.37,0.716,0.095,0.0961262553802008
3066,140,68,0.283,0.387,0.429,0.816,0.146,0.0557432432432432
3067,141,79,0.287,0.377,0.474,0.85,0.187,0.1107266435986159
3068,166,74,0.273,0.327,0.422,0.749,0.148,0.0989505247376311
3069,164,80,0.298,0.365,0.446,0.811,0.149,0.1040650406504065
3070,181,73,0.297,0.367,0.434,0.801,0.138,0.1143695014662756
3071,137,50,0.267,0.353,0.372,0.725,0.105,0.1360655737704918
3072,132,85,0.229,0.274,0.376,0.65,0.147,0.0128
3073,144,58,0.279,0.312,0.341,0.653,0.062,0.0888099467140319
3074,145,77,0.247,0.337,0.38,0.717,0.133,0.0702781844802342
3075,131,59,0.276,0.331,0.376,0.706,0.099,0.0924528301886792
3076,156,51,0.265,0.3,0.355,0.656,0.09,0.0349761526232114
3077,147,67,0.287,0.354,0.383,0.737,0.096,0.0297202797202797
3078,154,51,0.285,0.325,0.357,0.681,0.072,0.100511073253833
3079,123,54,0.249,0.324,0.318,0.643,0.069,0.031858407079646
3080,158,70,0.299,0.341,0.443,0.784,0.144,0.0685413005272407
3081,122,65,0.263,0.328,0.441,0.769,0.177,0.0367504835589942
3082,170,96,0.28,0.33,0.426,0.756,0.146,0.0585585585585585
3083,123,85,0.233,0.302,0.42,0.721,0.187,-0.0613287904599659
3084,129,56,0.263,0.322,0.348,0.67,0.086,0.0333333333333333
3085,123,56,0.242,0.304,0.312,0.617,0.071,0.0279232111692844
3086,176,92,0.289,0.33,0.451,0.781,0.162,0.0343796711509716
3087,92,69,0.209,0.313,0.432,0.745,0.223,-0.0919765166340508
3088,149,86,0.265,0.303,0.422,0.724,0.157,0.0542763157894736
3089,160,42,0.26,0.316,0.325,0.641,0.065,0.0794117647058823
3090,96,44,0.217,0.29,0.343,0.633,0.126,-0.0556660039761431
3091,139,51,0.28,0.335,0.397,0.732,0.117,0.0935779816513761
3092,136,50,0.268,0.333,0.32,0.652,0.051,0.0478723404255319
3093,126,51,0.249,0.304,0.352,0.656,0.103,0.075
3094,96,44,0.226,0.328,0.322,0.65,0.096,-0.0499001996007984
3095,111,63,0.249,0.349,0.391,0.74,0.142,0.0517241379310344
3096,124,70,0.233,0.282,0.404,0.687,0.171,-0.0466321243523316
3097,119,37,0.256,0.304,0.328,0.632,0.071,0.0311890838206627
3098,118,57,0.254,0.313,0.361,0.674,0.108,0.064453125
3099,147,40,0.275,0.314,0.376,0.69,0.101,0.0612959719789842
3100,120,75,0.251,0.305,0.356,0.66,0.105,-0.0533333333333333
3102,178,109,0.318,0.453,0.553,1.006,0.234,0.0813124108416547
3103,179,100,0.327,0.399,0.527,0.926,0.201,0.0932069510268562
3104,181,60,0.282,0.342,0.455,0.797,0.173,0.0587412587412587
3105,131,78,0.279,0.391,0.489,0.881,0.211,0.1748251748251748
3106,181,51,0.332,0.421,0.46,0.881,0.128,0.1762870514820592
3107,203,88,0.322,0.389,0.532,0.922,0.211,0.1694677871148459
3108,201,78,0.341,0.408,0.474,0.882,0.132,0.1138088012139605
3109,167,52,0.307,0.405,0.452,0.857,0.145,0.1183800623052959
3110,132,89,0.263,0.387,0.491,0.878,0.228,0.006578947368421
3111,172,100,0.284,0.367,0.442,0.81,0.158,0.1049645390070922
3112,152,122,0.266,0.359,0.556,0.915,0.29,0.0601503759398496
3113,216,75,0.325,0.399,0.489,0.888,0.164,0.1768617021276596
3114,158,85,0.276,0.346,0.465,0.811,0.189,0.0486656200941915
3115,203,116,0.307,0.357,0.502,0.859,0.195,0.128099173553719
3116,160,72,0.284,0.371,0.438,0.809,0.154,0.0625954198473282
3117,174,108,0.273,0.33,0.503,0.833,0.23,0.0779036827195467
3118,153,100,0.316,0.397,0.593,0.99,0.277,0.0466786355475763
3119,158,59,0.26,0.313,0.431,0.744,0.171,0.0344311377245509
3120,188,69,0.295,0.354,0.436,0.791,0.141,0.0876216968011126
3121,141,54,0.327,0.424,0.374,0.798,0.046,0.076171875
3122,163,133,0.261,0.347,0.513,0.86,0.252,0.0280898876404494
3123,166,96,0.301,0.36,0.488,0.848,0.187,0.11620294599018
3124,126,57,0.268,0.4,0.423,0.823,0.155,0.1176470588235294
3125,195,89,0.319,0.352,0.46,0.812,0.141,0.096822995461422
3126,198,56,0.304,0.345,0.414,0.759,0.11,0.1371994342291372
3127,144,91,0.259,0.309,0.447,0.756,0.189,-0.0392156862745098
3128,119,49,0.247,0.343,0.369,0.712,0.122,0.0246913580246913
3129,148,93,0.277,0.385,0.507,0.892,0.23,0.0488958990536277
3130,122,33,0.257,0.335,0.337,0.672,0.08,0.0183150183150183
3131,175,60,0.283,0.349,0.382,0.731,0.099,0.1192528735632183
3132,131,89,0.284,0.373,0.461,0.834,0.177,0.1217228464419475
3133,171,69,0.288,0.346,0.398,0.744,0.11,0.0718654434250764
3134,163,50,0.268,0.359,0.345,0.703,0.077,0.0916784203102961
3135,161,49,0.274,0.304,0.342,0.646,0.068,0.0657051282051282
3136,141,71,0.295,0.375,0.412,0.787,0.117,0.0654545454545454
3137,144,90,0.295,0.383,0.473,0.857,0.178,0.097173144876325
3138,116,68,0.256,0.353,0.438,0.791,0.183,0.0517560073937153
3139,130,69,0.267,0.333,0.444,0.777,0.177,0.0644567219152854
3140,120,87,0.249,0.374,0.466,0.84,0.216,-0.0187393526405451
3141,132,98,0.244,0.319,0.456,0.774,0.212,0.019543973941368
3142,159,50,0.281,0.351,0.35,0.701,0.069,0.1084905660377358
3143,144,102,0.264,0.321,0.479,0.8,0.215,0.0369747899159663
3144,127,70,0.263,0.373,0.406,0.779,0.143,-0.0280210157618213
3145,163,83,0.3,0.35,0.419,0.769,0.119,0.1371237458193979
3146,119,56,0.251,0.314,0.422,0.736,0.171,0.0477099236641221
3147,169,68,0.288,0.339,0.394,0.733,0.106,0.1021671826625387
3148,179,50,0.296,0.352,0.379,0.731,0.083,0.0845921450151057
3149,149,47,0.283,0.32,0.361,0.681,0.078,0.109347442680776
3150,143,49,0.273,0.284,0.34,0.624,0.067,0.072072072072072
3151,97,75,0.201,0.33,0.383,0.714,0.182,-0.017094017094017
3152,146,68,0.289,0.319,0.372,0.691,0.083,0.0940325497287522
3153,135,43,0.278,0.321,0.358,0.679,0.08,0.0767754318618042
3154,160,57,0.254,0.332,0.341,0.673,0.087,0.103021978021978
3155,123,33,0.256,0.282,0.344,0.626,0.088,0.0471512770137524
3156,80,64,0.179,0.314,0.386,0.7,0.208,-0.1298701298701298
3157,144,66,0.246,0.293,0.379,0.672,0.133,-0.0078864353312302
3158,149,86,0.262,0.326,0.472,0.798,0.21,0.0394944707740916
3159,109,55,0.236,0.341,0.403,0.744,0.167,0.0314814814814814
3160,110,63,0.22,0.333,0.39,0.723,0.17,-0.0354729729729729
3161,107,48,0.231,0.291,0.321,0.612,0.091,0.04296875
3162,131,77,0.26,0.332,0.376,0.707,0.115,0.0367775831873905
3163,114,52,0.247,0.306,0.356,0.662,0.108,0.0665362035225048
3164,129,61,0.255,0.327,0.402,0.729,0.147,0.0944055944055944
3165,164,64,0.261,0.288,0.372,0.66,0.111,0.0482654600301659
3166,139,88,0.248,0.3,0.402,0.701,0.154,0.0745542949756888
3167,105,70,0.229,0.303,0.39,0.692,0.161,0.0443159922928709
3168,140,80,0.285,0.321,0.455,0.776,0.171,0.1347248576850095
3169,102,69,0.221,0.299,0.335,0.635,0.115,-0.0208333333333333
3170,185,115,0.323,0.439,0.536,0.975,0.213,0.1293952180028129
3171,125,104,0.268,0.385,0.585,0.97,0.317,0.0805604203152364
3172,177,76,0.31,0.405,0.427,0.832,0.117,0.1430700447093889
3173,167,93,0.282,0.375,0.431,0.806,0.149,0.0994236311239193
3174,181,73,0.343,0.404,0.544,0.948,0.201,0.179054054054054
3175,210,110,0.329,0.374,0.49,0.864,0.161,0.0977011494252873
3176,159,60,0.248,0.303,0.39,0.693,0.142,0.021551724137931
3177,164,42,0.285,0.362,0.365,0.726,0.08,0.1075268817204301
3178,205,105,0.312,0.354,0.455,0.809,0.143,0.0963687150837988
3179,162,54,0.294,0.38,0.405,0.784,0.111,0.1428571428571428
3180,174,103,0.308,0.361,0.535,0.896,0.227,0.1393841166936791
3181,169,80,0.271,0.373,0.449,0.823,0.178,0.0814419225634179
3182,189,75,0.315,0.394,0.467,0.86,0.152,0.0693641618497109
3183,125,83,0.238,0.379,0.469,0.848,0.23,0.0030581039755351
3184,180,107,0.276,0.321,0.464,0.785,0.188,0.0647887323943662
3185,167,64,0.276,0.387,0.388,0.775,0.112,0.0900409276944065
3186,178,56,0.297,0.384,0.358,0.743,0.062,0.1004243281471004
3187,126,71,0.278,0.386,0.461,0.847,0.183,0.1397058823529411
3188,195,89,0.32,0.389,0.461,0.851,0.141,0.1112696148359486
3189,175,96,0.266,0.316,0.416,0.731,0.15,-0.0027739251040221
3190,169,108,0.29,0.377,0.491,0.867,0.201,0.0970149253731343
3191,151,48,0.3,0.358,0.371,0.729,0.071,0.0506993006993006
3192,112,85,0.266,0.409,0.489,0.898,0.223,0.0019011406844106
3193,160,72,0.251,0.323,0.366,0.689,0.115,0.0937062937062937
3194,163,85,0.268,0.352,0.434,0.786,0.166,0.0770328102710413
3195,168,47,0.29,0.352,0.349,0.701,0.059,-0.0077041602465331
3196,142,21,0.294,0.34,0.352,0.692,0.058,0.0664136622390891
3197,158,47,0.279,0.318,0.363,0.681,0.085,0.1047463175122749
3198,130,66,0.284,0.375,0.45,0.825,0.166,0.0949720670391061
3199,152,109,0.26,0.304,0.529,0.833,0.269,0.0047468354430379
3200,164,119,0.264,0.309,0.498,0.808,0.235,0.0863836017569546
3201,140,62,0.298,0.356,0.4,0.756,0.102,0.106060606060606
3202,124,64,0.265,0.356,0.425,0.782,0.16,0.0452898550724637
3203,146,71,0.27,0.337,0.367,0.704,0.096,0.1154471544715447
3204,145,124,0.244,0.325,0.458,0.783,0.214,-0.0207100591715976
3205,184,86,0.288,0.327,0.416,0.742,0.128,0.1457725947521866
3206,133,66,0.272,0.357,0.462,0.819,0.19,0.0017857142857142
3207,154,73,0.307,0.343,0.41,0.753,0.104,0.1282051282051282
3208,111,53,0.24,0.383,0.361,0.744,0.121,0.0398613518197573
3209,131,66,0.257,0.297,0.409,0.705,0.151,-0.0163934426229508
3210,172,75,0.285,0.329,0.404,0.733,0.119,0.1308980213089802
3211,152,112,0.26,0.32,0.477,0.797,0.217,0.0168970814132104
3212,163,81,0.28,0.31,0.429,0.739,0.149,0.1093247588424437
3213,130,75,0.262,0.325,0.369,0.694,0.107,0.1140819964349376
3214,122,74,0.266,0.354,0.445,0.799,0.179,0.0
3215,123,60,0.269,0.341,0.443,0.784,0.175,0.0116731517509727
3216,128,66,0.288,0.386,0.439,0.825,0.151,0.052930056710775
3217,121,62,0.252,0.314,0.321,0.635,0.069,0.0847145488029466
3218,114,78,0.228,0.313,0.409,0.723,0.182,-0.0052356020942408
3219,114,46,0.259,0.341,0.372,0.713,0.113,0.0315581854043392
3220,133,50,0.259,0.353,0.358,0.711,0.099,0.1070234113712374
3221,154,66,0.269,0.336,0.386,0.723,0.117,0.0995260663507109
3222,158,66,0.272,0.322,0.384,0.706,0.112,0.04375
3223,124,72,0.229,0.311,0.42,0.731,0.19,-0.0473083197389885
3224,129,43,0.254,0.347,0.36,0.707,0.106,0.0050933786078098
3225,116,53,0.242,0.29,0.385,0.676,0.144,0.0249520153550863
3226,128,42,0.247,0.283,0.301,0.584,0.054,0.0361663652802893
3227,118,66,0.257,0.316,0.411,0.727,0.154,0.0253411306042884
3228,147,77,0.264,0.325,0.39,0.714,0.126,0.0651828298887122
3229,121,76,0.253,0.331,0.391,0.723,0.138,0.0570902394106814
3230,160,112,0.255,0.294,0.418,0.712,0.163,0.0432835820895522
3231,132,79,0.243,0.333,0.422,0.755,0.179,-0.0524642289348171
3232,169,61,0.285,0.33,0.397,0.727,0.111,0.0517241379310344
3233,113,33,0.247,0.316,0.33,0.645,0.083,0.0825335892514395
3234,136,40,0.247,0.321,0.316,0.638,0.069,0.0814696485623003
3235,165,35,0.286,0.337,0.329,0.666,0.043,0.0629921259842519
3236,125,72,0.246,0.289,0.361,0.651,0.116,-0.0518783542039356
3237,132,58,0.267,0.336,0.437,0.774,0.17,0.0054844606946983
3238,134,47,0.236,0.29,0.317,0.607,0.081,0.1047619047619047
3239,119,52,0.223,0.285,0.308,0.593,0.084,0.0118243243243243
3240,180,109,0.309,0.408,0.617,1.025,0.308,0.1562952243125904
3241,200,107,0.363,0.473,0.599,1.072,0.236,0.182621502209131
3242,130,82,0.31,0.416,0.585,1.001,0.274,0.0854870775347912
3243,185,42,0.325,0.408,0.408,0.815,0.083,0.106544901065449
3245,176,105,0.295,0.371,0.554,0.926,0.26,0.1720116618075801
3246,166,118,0.31,0.368,0.632,1.0,0.323,0.1465076660988075
3247,192,93,0.326,0.408,0.492,0.9,0.166,0.1464128843338213
3248,145,94,0.262,0.379,0.433,0.812,0.171,0.0792227204783258
3249,163,52,0.273,0.341,0.438,0.779,0.166,0.0778443113772455
3250,177,57,0.313,0.443,0.398,0.841,0.085,0.0636492220650636
3251,130,66,0.278,0.346,0.447,0.793,0.169,0.0500927643784786
3252,152,97,0.267,0.369,0.482,0.85,0.214,0.0584707646176911
3253,172,129,0.29,0.37,0.552,0.922,0.263,0.1067821067821067
3254,211,111,0.332,0.402,0.509,0.911,0.178,0.1572413793103448
3255,146,95,0.283,0.382,0.536,0.918,0.252,0.040983606557377
3256,168,47,0.311,0.354,0.396,0.75,0.085,0.1278065630397236
3257,182,97,0.3,0.379,0.486,0.865,0.186,0.0489208633093525
3258,200,114,0.321,0.355,0.486,0.84,0.165,0.1352941176470588
3259,170,72,0.315,0.379,0.48,0.859,0.165,0.1459369817578772
3260,137,45,0.285,0.341,0.402,0.743,0.117,0.1638418079096045
3261,165,90,0.257,0.329,0.42,0.748,0.162,0.1142061281337047
3262,160,101,0.297,0.39,0.525,0.915,0.228,0.0315955766192733
3263,161,48,0.31,0.367,0.406,0.773,0.096,0.075043630017452
3264,169,59,0.302,0.378,0.363,0.74,0.061,0.0978260869565217
3265,128,102,0.25,0.363,0.503,0.866,0.253,-0.0049099836333878
3266,154,86,0.291,0.364,0.445,0.809,0.155,0.1375838926174496
3267,147,66,0.263,0.363,0.425,0.788,0.163,0.0677710843373494
3268,147,63,0.279,0.355,0.397,0.752,0.118,0.0452261306532663
3269,145,65,0.292,0.375,0.467,0.842,0.175,0.1221640488656195
3270,151,57,0.28,0.319,0.406,0.724,0.126,0.0309810671256454
3271,137,74,0.275,0.352,0.441,0.793,0.166,0.0400696864111498
3272,155,75,0.311,0.367,0.504,0.871,0.193,0.1042047531992687
3273,177,69,0.282,0.325,0.413,0.738,0.131,0.0321167883211678
3274,165,72,0.284,0.353,0.368,0.721,0.084,0.0377073906485671
3275,167,41,0.277,0.354,0.346,0.699,0.068,0.1036496350364963
3276,128,110,0.245,0.372,0.492,0.864,0.247,0.0015698587127158
3277,123,60,0.269,0.323,0.371,0.695,0.103,0.0841487279843444
3278,155,69,0.29,0.357,0.391,0.747,0.101,0.0443349753694581
3279,129,66,0.273,0.315,0.412,0.727,0.14,0.0539499036608863
3280,153,98,0.272,0.379,0.476,0.855,0.204,0.0059259259259259
3281,161,73,0.304,0.347,0.425,0.772,0.121,0.1082024432809773
3282,152,68,0.268,0.333,0.4,0.734,0.132,0.0127388535031847
3283,166,59,0.285,0.361,0.369,0.73,0.084,0.0581222056631892
3284,124,60,0.256,0.318,0.36,0.678,0.103,0.0461254612546125
3285,153,121,0.254,0.312,0.489,0.802,0.235,0.0747384155455904
3286,127,96,0.245,0.321,0.503,0.824,0.258,0.0
3287,151,79,0.274,0.318,0.391,0.709,0.118,0.1118530884808013
3288,154,84,0.289,0.36,0.438,0.798,0.148,0.0626029654036243
3289,132,75,0.25,0.306,0.4,0.706,0.15,0.0363951473136915
3290,117,51,0.258,0.326,0.379,0.705,0.121,0.0097276264591439
3291,143,31,0.255,0.319,0.298,0.618,0.043,0.0238095238095238
3292,123,60,0.273,0.351,0.4,0.751,0.127,0.0732177263969171
3293,139,61,0.276,0.335,0.412,0.746,0.135,0.0614828209764918
3294,146,57,0.287,0.336,0.4,0.735,0.112,0.1085409252669039
3295,142,73,0.26,0.31,0.386,0.696,0.126,0.0151006711409395
3296,153,117,0.267,0.368,0.464,0.832,0.197,0.0119047619047619
3297,122,47,0.252,0.343,0.334,0.677,0.082,0.0789473684210526
3298,119,65,0.257,0.34,0.434,0.774,0.177,-0.0018975332068311
3299,136,48,0.249,0.332,0.311,0.644,0.062,0.0442338072669826
3300,139,112,0.243,0.327,0.44,0.767,0.197,-0.0031007751937984
3301,155,51,0.268,0.351,0.349,0.699,0.081,0.0914454277286135
3302,136,70,0.264,0.337,0.416,0.753,0.151,0.0154639175257731
3303,184,89,0.296,0.349,0.474,0.824,0.178,0.0879765395894428
3304,148,76,0.271,0.325,0.442,0.767,0.172,0.0269360269360269
3305,149,75,0.266,0.312,0.434,0.746,0.168,0.0898692810457516
3306,124,55,0.254,0.285,0.371,0.656,0.117,0.0211538461538461
3307,126,43,0.253,0.303,0.349,0.652,0.096,0.0037105751391465
3308,126,45,0.263,0.303,0.317,0.619,0.054,0.1050583657587548
3309,147,101,0.233,0.288,0.39,0.678,0.157,0.0433526011560693
3310,156,32,0.271,0.328,0.326,0.654,0.056,0.0722135007849293
3312,140,90,0.323,0.402,0.674,1.076,0.351,0.1805273833671399
3313,160,57,0.349,0.412,0.536,0.948,0.187,0.1950286806883365
3314,147,101,0.357,0.438,0.714,1.152,0.357,0.1916666666666666
3315,139,76,0.319,0.392,0.55,0.942,0.232,0.1485943775100401
3316,140,75,0.315,0.364,0.459,0.823,0.144,0.134297520661157
3317,123,61,0.281,0.409,0.468,0.877,0.187,0.0501858736059479
3318,132,83,0.359,0.46,0.603,1.064,0.245,0.1331828442437923
3319,125,55,0.342,0.433,0.489,0.922,0.148,0.1451612903225806
3320,139,51,0.312,0.381,0.461,0.841,0.148,0.1643286573146292
3321,155,75,0.341,0.41,0.518,0.927,0.176,0.1666666666666666
3322,118,57,0.289,0.384,0.453,0.837,0.164,0.1431578947368421
3323,82,53,0.247,0.371,0.449,0.82,0.202,0.0024630541871921
3324,138,98,0.319,0.406,0.51,0.916,0.192,0.0752475247524752
3325,139,112,0.317,0.362,0.54,0.902,0.223,0.1804979253112033
3326,114,67,0.297,0.393,0.477,0.869,0.18,0.0816777041942604
3327,122,84,0.311,0.41,0.561,0.971,0.25,0.0705128205128205
3328,93,51,0.285,0.387,0.482,0.869,0.196,0.1085271317829457
3329,108,57,0.298,0.36,0.488,0.848,0.19,0.1234567901234567
3330,113,78,0.282,0.373,0.459,0.832,0.177,0.0464135021097046
3331,119,48,0.263,0.356,0.419,0.776,0.157,0.0857142857142857
3332,128,80,0.329,0.431,0.501,0.932,0.172,0.1130063965884861
3333,77,20,0.26,0.411,0.365,0.776,0.105,0.1063829787234042
3334,121,90,0.282,0.386,0.552,0.939,0.27,0.0514851485148514
3335,115,51,0.312,0.362,0.455,0.817,0.144,0.0421836228287841
3336,105,57,0.285,0.327,0.442,0.768,0.157,0.0570719602977667
3337,122,82,0.31,0.408,0.576,0.984,0.266,0.0107991360691144
3338,100,68,0.279,0.394,0.542,0.936,0.263,0.1353211009174312
3339,88,65,0.282,0.388,0.599,0.987,0.317,0.1386666666666666
3340,104,65,0.306,0.379,0.485,0.864,0.179,0.0664961636828644
3341,139,80,0.314,0.333,0.525,0.858,0.21,0.1897654584221748
3342,114,44,0.272,0.349,0.399,0.747,0.126,0.0666666666666666
3343,107,70,0.287,0.382,0.531,0.912,0.244,0.0183908045977011
3344,97,43,0.301,0.377,0.491,0.867,0.189,0.1478494623655914
3345,109,49,0.27,0.313,0.457,0.77,0.186,0.0689655172413793
3346,110,90,0.259,0.337,0.504,0.84,0.245,0.0062370062370062
3347,120,38,0.306,0.386,0.452,0.838,0.145,0.1626373626373626
3348,113,51,0.304,0.397,0.411,0.808,0.108,0.1490825688073394
3349,104,53,0.282,0.333,0.453,0.786,0.171,0.041871921182266
3350,73,41,0.239,0.327,0.359,0.686,0.121,0.0476190476190476
3351,122,85,0.263,0.326,0.474,0.801,0.211,-0.0094696969696969
3352,86,52,0.268,0.359,0.523,0.882,0.255,0.040650406504065
3353,102,52,0.266,0.365,0.409,0.774,0.143,0.1479028697571744
3354,116,50,0.256,0.317,0.397,0.714,0.141,0.0711462450592885
3355,113,57,0.311,0.386,0.449,0.835,0.138,0.0959232613908872
3356,94,55,0.254,0.345,0.478,0.824,0.224,0.0236406619385342
3357,80,47,0.255,0.359,0.462,0.821,0.207,0.0432432432432432
3358,108,37,0.271,0.362,0.341,0.703,0.07,0.0817204301075268
3359,84,51,0.248,0.419,0.463,0.882,0.215,-0.009009009009009
3360,85,45,0.232,0.328,0.357,0.685,0.125,0.0304449648711943
3361,86,61,0.261,0.32,0.508,0.828,0.246,0.0846994535519125
3362,102,23,0.296,0.375,0.403,0.778,0.107,0.0804020100502512
3363,114,54,0.277,0.321,0.393,0.714,0.117,0.1376975169300225
3364,91,72,0.276,0.358,0.548,0.906,0.273,0.1151832460732984
3365,97,51,0.259,0.314,0.392,0.706,0.133,-0.0171149144254278
3366,88,29,0.257,0.354,0.321,0.674,0.064,0.0225
3367,101,33,0.26,0.294,0.329,0.623,0.069,0.1045130641330166
3368,111,55,0.303,0.362,0.475,0.838,0.172,0.0521091811414392
3369,96,54,0.294,0.356,0.485,0.84,0.19,0.0672268907563025
3370,105,39,0.288,0.311,0.348,0.659,0.06,0.0666666666666666
3371,99,37,0.253,0.32,0.335,0.655,0.082,0.0409090909090909
3372,102,67,0.256,0.36,0.464,0.823,0.208,0.002127659574468
3373,116,85,0.275,0.33,0.472,0.802,0.197,0.0691144708423326
3374,119,40,0.273,0.359,0.378,0.737,0.106,0.0712871287128712
3375,77,49,0.238,0.289,0.417,0.706,0.179,0.0083333333333333
3376,90,62,0.28,0.345,0.453,0.799,0.174,0.0083333333333333
3377,109,36,0.311,0.383,0.414,0.797,0.103,0.1370558375634517
3378,86,49,0.246,0.318,0.417,0.735,0.171,0.0767263427109974
3379,86,30,0.276,0.353,0.362,0.715,0.087,0.1141304347826086
3380,118,103,0.271,0.317,0.524,0.841,0.253,0.124223602484472
3381,109,69,0.275,0.326,0.451,0.777,0.176,0.075
3382,109,25,0.274,0.36,0.317,0.677,0.043,0.0238611713665943
3383,88,45,0.269,0.348,0.453,0.8,0.183,0.1898395721925133
3384,93,38,0.278,0.319,0.361,0.681,0.084,-0.0082644628099173
3385,120,35,0.317,0.338,0.38,0.718,0.063,0.1265206812652068
3386,83,32,0.255,0.332,0.342,0.673,0.086,-0.0134048257372654
3387,84,59,0.246,0.302,0.465,0.767,0.219,-0.0107816711590296
3388,114,92,0.268,0.298,0.484,0.781,0.216,0.1130434782608695
3389,110,76,0.254,0.302,0.425,0.727,0.171,0.0920770877944325
3390,69,35,0.204,0.246,0.284,0.53,0.08,0.0306406685236768
3391,97,44,0.24,0.296,0.373,0.669,0.133,-0.0584269662921348
3392,105,33,0.24,0.285,0.34,0.626,0.1,0.0356394129979035
3393,155,102,0.298,0.399,0.533,0.931,0.235,0.1723027375201288
3394,173,126,0.317,0.401,0.69,1.091,0.374,0.2282091917591125
3395,182,113,0.356,0.479,0.628,1.107,0.272,0.1799687010954616
3396,179,63,0.333,0.424,0.487,0.911,0.154,0.1033386327503974
3397,173,82,0.307,0.392,0.486,0.877,0.179,0.0787037037037037
3398,142,73,0.314,0.438,0.558,0.996,0.243,0.0646319569120287
3399,177,105,0.33,0.429,0.594,1.024,0.264,0.1112852664576802
3400,172,104,0.31,0.38,0.583,0.963,0.273,0.1522435897435897
3401,152,111,0.308,0.454,0.606,1.061,0.298,0.1468315301391035
3402,162,107,0.29,0.352,0.536,0.888,0.246,0.0919354838709677
3404,145,93,0.295,0.384,0.498,0.882,0.203,0.0502599653379549
3405,152,111,0.293,0.369,0.551,0.92,0.258,0.118043844856661
3406,133,57,0.307,0.415,0.448,0.863,0.141,0.0653846153846153
3407,144,88,0.262,0.324,0.422,0.745,0.16,0.1044045676998368
3408,149,63,0.324,0.412,0.422,0.834,0.098,0.1053604436229205
3409,149,53,0.31,0.362,0.453,0.815,0.143,0.162570888468809
3410,137,61,0.261,0.394,0.459,0.853,0.198,0.0513219284603421
3411,142,84,0.277,0.352,0.486,0.839,0.209,0.0431778929188255
3412,156,81,0.275,0.347,0.409,0.756,0.134,0.03125
3413,133,73,0.32,0.378,0.492,0.87,0.171,0.1536796536796536
3414,134,96,0.261,0.329,0.518,0.846,0.257,0.0813148788927335
3415,149,107,0.308,0.402,0.558,0.96,0.25,0.0542907180385289
3416,135,86,0.318,0.429,0.514,0.943,0.196,0.0862068965517241
3417,138,96,0.3,0.387,0.526,0.913,0.226,0.1141804788213628
3418,107,83,0.268,0.36,0.481,0.841,0.213,0.0106382978723404
3419,186,57,0.306,0.341,0.425,0.766,0.119,0.165891472868217
3420,149,67,0.303,0.327,0.449,0.776,0.146,0.104448742746615
